RecordingDate	ActPythonBatch	Set	TestingOrder	TadpoleID	Alive	Rep	ActivityStartTemp	ActivityEndTemp	ActLR	HD	ActDirectory	ActDirectory/ActFolder/ActFolder.MP4	Treatment	TreatmentCode	FocalNest	LXtop	LYtop	LXbottom	LYbottom	RXtop	RYtop	RXbottom	RYbottom	Threshold	Kernal_size	Problems	New_Threshold	New_Kernal	New_learning rate	Problem_description	Problem_resolved	Keep_video	Description_if_not_resolved	SVL1	SVL2	SVL3	ACT.Dist.Pixels	ACT.MeanSpeed.Pixels	ACT.MaxSpeed.Pixels	ACT.MaxY
01/08/2019	83	5	4	603	Y	5	24	24.4	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1258/MVI_1258.MP4	Conspecific	2	60	179	8	276	147	305	15	394	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.329	5.333	5.247	499.54	0.8325667	21.21	150
02/08/2019	84	5	4	603	Y	6	23.7	24	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1277/MVI_1277.MP4	Conspecific	2	60	170	1	267	144	298	11	384	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.236	5.492	5.387	475.86	0.7931	27.86	145
28/07/2019	79	5	43	604	Y	1	24.8	24.9	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1199/MVI_1199.MP4	Heterospecific	1	61	202	8	292	150	320	15	416	158	150	3	Y	NA	NA	NA	NA	NA	Y	NA	4.689	4.78	4.535	1470.8	19.35263	122.1	149
29/07/2019	80	5	43	604	Y	2	25.2	25.2	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1220/MVI_1220.MP4	Heterospecific	1	61	188	3	282	147	313	13	399	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.015	5.091	4.998	197.02	0.3283667	37.64	124
30/07/2019	81002	5	43	604	Y	3	24.8	24.8	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1238_1/MVI_1238_1.MP4	Heterospecific	1	61	194	0	290	134	318	1	405	141	150	3	Y	NA	NA	NA	shadow and blackout	NA	Y	NA	4.294	4.321	4.181	3124.33	22.80533	124.02	137
31/07/2019	82	5	43	604	Y	4	25.1	25.5	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1245/MVI_1245.MP4	Heterospecific	1	61	182	1	278	140	308	5	396	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.594	4.424	4.677	183.54	0.3059	15.81	130
01/08/2019	83	5	43	604	Y	5	24.7	24.9	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1263/MVI_1263.MP4	Heterospecific	1	61	179	8	276	147	305	15	394	158	150	3	Y	NA	NA	NA	NA	NA	Y	NA	4.033	4.075	4.074	333.33	9.523714	122.26	148
02/08/2019	84	5	43	604	Y	6	25.2	25.5	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1288/MVI_1288.MP4	Heterospecific	1	61	170	1	267	144	298	11	384	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.288	4.272	4.398	109.62	0.1827	17	141
28/07/2019	73	5	10	605	Y	1	24.3	24.5	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1201/MVI_1201.MP4	Heterospecific	1	61	184	10	281	156	312	11	398	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.262	5.484	5.229	3111.28	5.185467	94	150
29/07/2019	74	5	10	605	Y	2	23.7	24	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1224_1/MVI_1224_1.MP4	Heterospecific	1	61	184	9	282	156	311	7	399	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.916	4.754	4.867	45.37	0.07561667	30	65
30/07/2019	75	5	10	605	Y	3	24.3	24.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1236_1/MVI_1236_1.MP4	Heterospecific	1	61	180	7	288	157	308	5	411	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.840	4.959	5.063	700.72	1.167867	24.74	139
31/07/2019	76	5	10	605	Y	4	25.2	25.2	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1244/MVI_1244.MP4	Heterospecific	1	61	185	3	282	146	313	2	400	147	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.928	5.028	5.065	2089.27	3.482117	89.81	141
01/08/2019	77	5	10	605	Y	5	24	24.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1263/MVI_1263.MP4	Heterospecific	1	61	182	3	279	146	314	6	402	147	150	3	N	NA	NA	NA	NA	NA	Y	NA				366.92	0.6115333	52.01	136
02/08/2019	78	5	10	605	Y	6	24.2	24.3	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1283/MVI_1283.MP4	Heterospecific	1	61	186	4	283	148	311	3	401	149	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.181	5.057	5.168	274.77	0.45795	50.04	131
28/07/2019	85001	5	13	606	Y	1	24.3	24.5	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1000/MVI_1000.MP4	Conspecific	2	60	196	16	294	158	318	8	409	152	150	3	Y	90	NA	NA	shadow	Y	Y	NA	4.208	4.124	4.311	386.65	0.6444167	79.61	71
29/07/2019	86	5	13	606	Y	2	23.7	24	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1023_1/MVI_1023_1.MP4	Conspecific	2	60	193	16	297	158	321	9	409	151	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.211	4.03	4.03	1714.21	2.857017	129.02	145
30/07/2019	87	5	13	606	Y	3	24.3	24.4	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1035/MVI_1035.MP4	Conspecific	2	60	194	14	292	155	317	11	407	151	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.473	4.596	4.635	1290.84	2.1514	115	138
31/07/2019	88001	5	13	606	Y	4	25.2	25.2	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1053/MVI_1053.MP4	Conspecific	2	60	196	1	298	161	314	1	415	150	150	3	Y	120	NA	NA	shadow	Y	Y	NA	4.653	4.522	4.609	904.35	1.50725	105.02	115
01/08/2019	83	5	13	606	Y	5	24	24.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1259/MVI_1259.MP4	Conspecific	2	60	179	8	276	147	305	15	394	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.720	4.592	4.719	304.65	0.50775	9	138
02/08/2019	84	5	13	606	Y	6	24.2	24.3	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1279/MVI_1279.MP4	Conspecific	2	60	170	1	267	144	298	11	384	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.313	4.439	4.464	3411.78	5.6863	122	138
28/07/2019	90	5	40	607	Y	1	24.6	24.7	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0969/MVI_0969.MP4	NoCompetition	3	60	216	61	308	201	341	62	425	201	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.245	5.497	5.192	349.26	0.5821	39.12	185
29/07/2019	92001	5	40	607	Y	2	25	25	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_1000/MVI_1000.MP4	NoCompetition	3	60	214	59	309	200	337	64	427	199	150	3	Y	NA	1	NA	jump	Y	Y	NA	4.554	4.513	4.468	2908.59	4.84765	86.02	192
30/07/2019	93	5	40	607	Y	3	24.5	24.6	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_1018/MVI_1018.MP4	NoCompetition	3	60	216	58	312	199	337	58	423	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.799	4.829	4.856	455.3	0.7588333	115.07	191
31/07/2019	94001	5	40	607	Y	4	25.4	25.4	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_1040/MVI_1040.MP4	NoCompetition	3	60	211	53	302	193	334	58	420	198	150	3	Y	70	NA	NA	"SMALL TADPOLE, SHADOW"	Y	Y	NA	4.437	4.538	4.658	164.58	0.2743	32	71
01/08/2019	95	5	40	607	Y	5	NA	NA	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_1059/MVI_1059.MP4	NoCompetition	3	60	207	52	307	198	333	56	419	203	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.805	4.888	4.987	105.7	0.1761667	12.04	184
02/08/2019	96	5	40	607	Y	6	27.7	24.8	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_1080/MVI_1080.MP4	NoCompetition	3	60	210	52	306	196	334	58	421	202	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.862	4.759	4.92	750.4	1.250667	84.06	183
28/07/2019	85	5	14	608	Y	1	24.3	24.5	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1000/MVI_1000.MP4	NoCompetition	3	61	196	16	294	158	318	8	409	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.339	5.479	5.311	2853.11	4.755183	115.02	152
29/07/2019	86	5	14	608	Y	2	23.7	24	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1023_1/MVI_1023_1.MP4	NoCompetition	3	61	193	16	297	158	321	9	409	151	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.490	5.454	4.678	500.27	0.8337833	77.23	114
30/07/2019	87001	5	14	608	Y	3	24.3	24.4	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1035/MVI_1035.MP4	NoCompetition	3	61	194	14	292	155	317	11	407	151	150	3	Y	90	NA	NA	SHADOW	Y	Y	NA	4.655	4.79	4.648	103.07	0.1717833	35.23	22
31/07/2019	88	5	14	608	Y	4	25.2	25.2	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1053/MVI_1053.MP4	NoCompetition	3	61	196	1	298	161	314	1	415	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.047	5.106	4.953	426.46	0.7107667	65.01	146
01/08/2019	89	5	14	608	Y	5	24	24.4	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1072/MVI_1072.MP4	NoCompetition	3	61	202	16	301	159	324	10	412	152	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.050	5.053	5.251	218.33	0.3638833	35.85	43
02/08/2019	100002	5	14	608	Y	6	24.2	24.3	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1091/MVI_1091.MP4	NoCompetition	3	61	199	16	298	158	322	10	411	152	150	3	Y	90	NA	NA	shadow	Y	Y	NA	5.120	5.238	5.238	1675.98	2.7933	105	146
28/07/2019	90001	5	7	611	Y	1	24	24.1	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0965/MVI_0965.MP4	NoCompetition	3	61	216	61	308	201	341	62	425	201	150	3	Y	50	NA	NA	"SHADOW, SMALL"	Y	Y	NA	4.390	4.455	4.298	5846.9	9.744833	113.04	197
29/07/2019	92	5	7	611	Y	2	23.5	23.7	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0995/MVI_0995.MP4	NoCompetition	3	61	214	59	309	200	337	64	427	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.598	4.745	4.775	125	0.2083333	23.02	72
30/07/2019	87	5	7	611	Y	3	24.4	24.4	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1034/MVI_1034.MP4	NoCompetition	3	61	194	14	292	155	317	11	407	151	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.092	5.293	5.128	285.53	0.4758833	29.02	145
31/07/2019	88	5	7	611	Y	4	24.1	24.9	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1052/MVI_1052.MP4	NoCompetition	3	61	196	1	298	161	314	1	415	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.536	5.772	5.743	786.88	1.311467	22.8	112
01/08/2019	89	5	7	611	Y	5	24	24.4	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1071/MVI_1071.MP4	NoCompetition	3	61	202	16	301	159	324	10	412	152	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.336	5.331	5.202	9.18	0.0153	3.61	146
02/08/2019	100	5	7	611	Y	6	23.7	24	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1090/MVI_1090.MP4	NoCompetition	3	61	199	16	298	158	322	10	411	152	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.656	5.663	5.444	66.63	0.11105	16.12	32
28/07/2019	73	5	33	613	Y	1	24.6	24.7	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1206/MVI_1206.MP4	Heterospecific	1	60	184	10	281	156	312	11	398	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.057	4.023	4.023	172.38	0.2873	38.01	41
29/07/2019	74	5	33	613	Y	2	24.9	25	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1229_1/MVI_1229_1.MP4	Heterospecific	1	60	184	9	282	156	311	7	399	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.847	4.652	4.779	323.09	0.5384833	47.07	144
30/07/2019	75	5	33	613	Y	3	24.5	24.6	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1239_1/MVI_1239_1.MP4	Heterospecific	1	60	180	7	288	157	308	5	411	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.424	4.255	4.379	1948.57	3.247617	104	139
31/07/2019	76	5	33	613	Y	4	25.4	25.4	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1247/MVI_1247.MP4	Heterospecific	1	60	185	3	282	146	313	2	400	147	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.958	5.08	5.089	859.07	1.431783	60.67	137
01/08/2019	77	5	33	613	Y	5	24.4	24.7	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1266/MVI_1266.MP4	Heterospecific	1	60	182	3	279	146	314	6	402	147	150	3	N	NA	NA	NA	NA	NA	Y	NA				1827.48	3.0458	85.09	140
02/08/2019	78001	5	33	613	Y	6	27.7	24.8	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1290/MVI_1290.MP4	Heterospecific	1	60	186	4	283	148	311	3	401	149	150	3	Y	90	NA	NA	small. Shadow	Y	Y	NA	4.565	4.488	4.658	1468.6	2.447667	83.05	138
28/07/2019	79001	5	11	616	Y	1	24.3	24.5	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1192/MVI_1192.MP4	Conspecific	2	60	202	8	292	150	320	15	416	158	150	3	Y	NA	1	NA	small tadpole	Y	Y	NA	4.150	4.057	4.221	2166.43	3.610717	128.32	150
29/07/2019	80	5	11	616	Y	2	23.7	24	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1215/MVI_1215.MP4	Conspecific	2	60	188	3	282	147	313	13	399	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.265	4.03	4.149	534.56	0.8909333	12.04	117
30/07/2019	81	5	11	616	Y	3	24.3	24.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1234_1/MVI_1234_1.MP4	Conspecific	2	60	194	0	290	134	318	1	405	141	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.542	5.743	5.578	276.79	0.4613167	24.04	29
31/07/2019	82	5	11	616	Y	4	25.2	25.2	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1240/MVI_1240.MP4	Conspecific	2	60	182	1	278	140	308	5	396	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.972	4.008	3.892	320.91	0.53485	28.02	88
01/08/2019	83001	5	11	616	Y	5	24	24.4	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1259/MVI_1259.MP4	Conspecific	2	60	179	8	276	147	305	15	394	158	150	3	Y	150	3	-1	jump at the beginning	Y	Y	NA	4.736	4.805	4.632	416.74	4.341042	30.41	129
02/08/2019	84	5	11	616	Y	6	24.2	24.3	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1279/MVI_1279.MP4	Conspecific	2	60	170	1	267	144	298	11	384	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.688	4.719	4.599	486.01	0.8100167	28.02	134
28/07/2019	85	5	37	617	Y	1	24.6	24.7	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1005/MVI_1005.MP4	Conspecific	2	60	196	16	294	158	318	8	409	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.868	5.835	5.997	398.9	0.6648333	25.06	89
29/07/2019	86	5	37	617	Y	2	25	25	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1027_1/MVI_1027_1.MP4	Conspecific	2	60	193	16	297	158	321	9	409	151	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.059	4.931	4.812	444.34	0.7405667	60.07	141
30/07/2019	81003	5	37	617	Y	3	24.5	24.6	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1237_1/MVI_1237_1.MP4	Conspecific	2	60	194	0	290	134	318	1	405	141	150	3	Y	NA	NA	NA	tadpole out of ROI but cannot change coordinates because out of the camera recording	N	Y	NA	5.305	5.457	5.441	2662.43	20.16992	96.05	127
31/07/2019	82	5	37	617	Y	4	25.4	25.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1243/MVI_1243.MP4	Conspecific	2	60	182	1	278	140	308	5	396	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.654	5.628	5.772	554	0.9233333	21	133
01/08/2019	89003	5	37	617	Y	5	24.4	24.7	NA	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1262/MVI_1262.MP4	Conspecific	2	60	202	16	301	159	324	10	412	152	150	3	Y	NA	NA	NA	no video	N	N	NA				NA	NA	NA	NA
02/08/2019	84	5	37	617	Y	6	27.7	24.8	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1286/MVI_1286.MP4	Conspecific	2	60	170	1	267	144	298	11	384	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.556	5.484	5.592	380.82	0.6347	17.03	103
28/07/2019	73001	5	26	618	Y	1	24.7	24.8	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1204/MVI_1204.MP4	Heterospecific	1	61	184	10	281	156	312	11	398	157	150	3	Y	NA	NA	NA	Two tadpoles in	N	N	NA				NA	NA	NA	NA
29/07/2019	74	5	26	618	Y	2	24.6	24.6	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1227_1/MVI_1227_1.MP4	Heterospecific	1	61	184	9	282	156	311	7	399	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.392	4.423	4.423	884.37	1.47395	69.18	153
30/07/2019	75002	5	26	618	Y	3	24.7	24.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1238_1/MVI_1238_1.MP4	Heterospecific	1	61	180	7	288	157	308	5	411	154	150	3	Y	90	NA	NA	SHADOW	Y	Y	NA	4.780	4.871	4.871	5313.54	8.8559	115.07	144
31/07/2019	76	5	26	618	Y	4	25.3	25.3	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1246/MVI_1246.MP4	Heterospecific	1	61	185	3	282	146	313	2	400	147	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.793	4.891	4.919	1084.92	1.8082	71.06	143
01/08/2019	77	5	26	618	Y	5	24.3	24.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1265/MVI_1265.MP4	Heterospecific	1	61	182	3	279	146	314	6	402	147	150	3	N	NA	NA	NA	NA	NA	Y	NA				3650.69	6.084483	94	140
02/08/2019	78	5	26	618	Y	6	24.5	24.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1288/MVI_1288.MP4	Heterospecific	1	61	186	4	283	148	311	3	401	149	150	3	N 	NA	NA	NA	NA	NA	Y	NA	5.119	5.001	5.023	260.1	0.4335	15	136
28/07/2019	73	5	42	620	Y	1	24.8	24.9	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1208/MVI_1208.MP4	Heterospecific	1	60	184	10	281	156	312	11	398	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.887	4.003	4.078	253.78	0.4229667	80.4	135
29/07/2019	74	5	42	620	Y	2	25.2	25.2	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1230_1/MVI_1230_1.MP4	Heterospecific	1	60	184	9	282	156	311	7	399	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.655	4.479	4.613	291.35	0.4855833	38.95	137
30/07/2019	75003	5	42	620	Y	3	24.8	24.8	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1240/MVI_1240.MP4	Heterospecific	1	60	180	7	288	157	308	5	411	154	150	3	Y	NA	NA	NA	Blackout	NA	Y	NA	4.113	4.157	3.954	1892.17	19.91758	104.04	141
31/07/2019	76	5	42	620	Y	4	25.1	25.5	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1249/MVI_1249.MP4	Heterospecific	1	60	185	3	282	146	313	2	400	147	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.305	4.451	4.545	96.31	0.1605167	22.02	90
01/08/2019	77	5	42	620	Y	5	24.7	24.9	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1267/MVI_1267.MP4	Heterospecific	1	60	182	3	279	146	314	6	402	147	150	3	N	NA	NA	NA	NA	NA	Y	NA				1143.69	1.90615	78.87	139
02/08/2019	78	5	42	620	Y	6	25.2	25.5	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1292/MVI_1292.MP4	Heterospecific	1	60	186	4	283	148	311	3	401	149	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.441	4.174	4.138	2551.2	4.252	97.05	139
28/07/2019	85	5	5	621	Y	1	24	24.1	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0998/MVI_0998.MP4	Conspecific	2	60	196	16	294	158	318	8	409	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.680	4.708	4.774	323.86	0.5397667	31.24	86
29/07/2019	86	5	5	621	Y	2	23.5	23.7	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1022_1/MVI_1022_1.MP4	Conspecific	2	60	193	16	297	158	321	9	409	151	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.212	4.329	4.389	1273.35	2.12225	67.07	142
30/07/2019	81004	5	5	621	Y	3	24.4	24.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1233_1/MVI_1233_1.MP4	Conspecific	2	60	194	0	290	134	318	1	405	141	150	3	Y	210	5	NA	tracking particles	NA	Y	NA	4.441	4.297	4.339	200.2	4.259574	21.54	62
31/07/2019	82	5	5	621	Y	4	24.1	24.9	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1239/MVI_1239.MP4	Conspecific	2	60	182	1	278	140	308	5	396	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.844	4.98	4.779	121.38	0.2023	17	29
01/08/2019	83	5	5	621	Y	5	24	24.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1258/MVI_1258.MP4	Conspecific	2	60	179	8	276	147	305	15	394	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.404	5.202	5.389	114.13	0.1902167	38.83	141
02/08/2019	84	5	5	621	Y	6	23.7	24	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1277/MVI_1277.MP4	Conspecific	2	60	170	1	267	144	298	11	384	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.861	4.979	4.943	9	0.015	5	135
28/07/2019	85	5	21	622	Y	1	24.3	24.5	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1002/MVI_1002.MP4	Conspecific	2	60	196	16	294	158	318	8	409	152	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.393	4.25	4.352	110.41	0.1840167	32.39	141
29/07/2019	86	5	21	622	Y	2	24.2	24.2	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1025_1/MVI_1025_1.MP4	Conspecific	2	60	193	16	297	158	321	9	409	151	150	3	N 	NA	NA	NA	NA	NA	Y	NA	4.891	4.709	4.78	917.09	1.528483	75.03	148
30/07/2019	87002	5	21	622	Y	3	24.4	24.5	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_1036/MVI_1036.MP4	Conspecific	2	60	194	14	292	155	317	11	407	151	150	3	Y	90	NA	NA	SHADOW	Y	Y	NA	4.968	4.982	4.849	2768.26	4.613767	76.11	144
